time,step,latitude,longitude,precip,temp,ssrd,number,surface,nitrogen,site_id
2018-12-17,0 days 15:00:00,51.4,11.9,0.043153763,3.1713562,1803764.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-17,0 days 15:00:00,51.3,11.8,0.020176172,3.153778,1814252.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-17,0 days 15:00:00,51.3,11.9,0.024423003,3.294403,1836144.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-17,0 days 16:00:00,51.4,11.8,0.03685057,2.810852,1777640.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-17,0 days 16:00:00,51.4,11.9,0.044718385,2.951477,1803764.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-17,0 days 16:00:00,51.3,11.8,0.021904707,2.8792114,1814252.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-17,0 days 16:00:00,51.3,11.9,0.025838614,3.0178833,1836144.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-17,0 days 17:00:00,51.4,11.8,0.048816204,2.8786926,1777640.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-17,0 days 17:00:00,51.4,11.9,0.05404651,2.9997864,1803764.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-17,0 days 17:00:00,51.3,11.8,0.035509467,2.9450989,1814252.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-17,0 days 17:00:00,51.3,11.9,0.036492944,3.0740051,1836144.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-17,0 days 18:00:00,51.4,11.8,0.08709729,2.9523315,1777640.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-17,0 days 18:00:00,51.4,11.9,0.087961555,3.0636597,1803764.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-17,0 days 18:00:00,51.3,11.8,0.07799268,3.038269,1814252.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-17,0 days 18:00:00,51.3,11.9,0.07303059,3.163269,1836144.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-17,0 days 19:00:00,51.4,11.8,0.11129677,3.4238281,1777640.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-17,0 days 19:00:00,51.4,11.9,0.1142025,3.6035156,1803764.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-17,0 days 19:00:00,51.3,11.8,0.09638071,3.4257812,1814252.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-17,0 days 19:00:00,51.3,11.9,0.092700124,3.6171875,1836144.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-17,0 days 20:00:00,51.4,11.8,0.11765957,3.4380188,1777640.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-17,0 days 20:00:00,51.4,11.9,0.12156367,3.6020813,1803764.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-17,0 days 20:00:00,51.3,11.8,0.101193786,3.4165344,1814252.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-17,0 days 20:00:00,51.3,11.9,0.09788573,3.5923157,1836144.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-17,0 days 21:00:00,51.4,11.8,0.12579858,3.4659119,1777640.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-17,0 days 21:00:00,51.4,11.9,0.13439655,3.6221619,1803764.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-17,0 days 21:00:00,51.3,11.8,0.10523498,3.4034119,1814252.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-17,0 days 21:00:00,51.3,11.9,0.10411739,3.5674744,1836144.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-17,0 days 22:00:00,51.4,11.8,0.14770627,3.4602356,1777640.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-17,0 days 22:00:00,51.4,11.9,0.16511083,3.5793762,1803764.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-17,0 days 22:00:00,51.3,11.8,0.1173079,3.4153137,1814252.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-17,0 days 22:00:00,51.3,11.9,0.12149513,3.5403137,1836144.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-17,0 days 23:00:00,51.4,11.8,0.16692877,3.2395935,1777640.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-17,0 days 23:00:00,51.4,11.9,0.18683672,3.3333435,1803764.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-17,0 days 23:00:00,51.3,11.8,0.1288265,3.2122498,1814252.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-17,0 days 23:00:00,51.3,11.9,0.1352936,3.307953,1836144.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-17,1 days 00:00:00,51.4,11.8,0.17725527,3.3335571,1777640.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-17,1 days 00:00:00,51.4,11.9,0.20096302,3.4351196,1803764.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-17,1 days 00:00:00,51.3,11.8,0.13608336,3.3198853,1814252.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-17,1 days 00:00:00,51.3,11.9,0.14477074,3.4175415,1836144.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 01:00:00,51.4,11.8,0.0069271773,3.602234,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 01:00:00,51.4,11.9,0.009287149,3.6901245,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 01:00:00,51.3,11.8,0.005554408,3.617859,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 01:00:00,51.3,11.9,0.00702776,3.7096558,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 02:00:00,51.4,11.8,0.0121593475,3.7363586,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 02:00:00,51.4,11.9,0.015575439,3.8281555,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 02:00:00,51.3,11.8,0.011108816,3.7851868,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 02:00:00,51.3,11.9,0.013336539,3.88089,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 03:00:00,51.4,11.8,0.014774501,3.8022766,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 03:00:00,51.4,11.9,0.018723309,3.9389954,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 03:00:00,51.3,11.8,0.013768673,3.8139954,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 03:00:00,51.3,11.9,0.016644597,3.9546204,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 04:00:00,51.4,11.8,0.016726553,3.7315369,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 04:00:00,51.4,11.9,0.021003187,3.8819275,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 04:00:00,51.3,11.8,0.016130507,3.6905212,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 04:00:00,51.3,11.9,0.019267201,3.8526306,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 05:00:00,51.4,11.8,0.018060207,3.5071716,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 05:00:00,51.4,11.9,0.022858381,3.6419373,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 05:00:00,51.3,11.8,0.017613173,3.3958435,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 05:00:00,51.3,11.9,0.021286309,3.5481873,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 06:00:00,51.4,11.8,0.018917024,3.4050598,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 06:00:00,51.4,11.9,0.02385676,3.5417786,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 06:00:00,51.3,11.8,0.01846999,3.2292786,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 06:00:00,51.3,11.9,0.022441149,3.375763,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 07:00:00,51.4,11.8,0.019580126,3.4535217,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 07:00:00,51.4,11.9,0.024788082,3.5296936,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 07:00:00,51.3,11.8,0.018894672,3.4496155,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 07:00:00,51.3,11.9,0.023126602,3.5414124,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 08:00:00,51.4,11.8,0.020767748,3.6755066,19034.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 08:00:00,51.4,11.9,0.02643764,3.7829285,19462.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 08:00:00,51.3,11.8,0.01964271,3.6637878,20480.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 08:00:00,51.3,11.9,0.024239719,3.7790222,20634.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 09:00:00,51.4,11.8,0.021289289,4.239258,171820.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 09:00:00,51.4,11.9,0.027219951,4.323242,167126.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 09:00:00,51.3,11.8,0.01964271,4.245117,182790.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 09:00:00,51.3,11.9,0.024493039,4.333008,177506.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 10:00:00,51.4,11.8,0.021758676,4.7172546,444870.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 10:00:00,51.4,11.9,0.028076768,4.818817,434780.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 10:00:00,51.3,11.8,0.01964271,4.723114,472120.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 10:00:00,51.3,11.9,0.025007129,4.8266296,461426.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 11:00:00,51.4,11.8,0.02219081,5.187683,893028.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 11:00:00,51.4,11.9,0.028508902,5.3048706,869346.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 11:00:00,51.3,11.8,0.020074844,5.1798706,930420.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 11:00:00,51.3,11.9,0.025439262,5.308777,907766.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 12:00:00,51.4,11.8,0.023189187,5.4268494,1433934.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 12:00:00,51.4,11.9,0.029358268,5.5694275,1408188.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 12:00:00,51.3,11.8,0.021475554,5.4131775,1494484.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 12:00:00,51.3,11.9,0.02657175,5.559662,1469530.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 13:00:00,51.4,11.8,0.024053454,5.414337,1883230.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 13:00:00,51.4,11.9,0.030222535,5.564728,1861748.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 13:00:00,51.3,11.8,0.02233982,5.428009,1960034.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 13:00:00,51.3,11.9,0.027436018,5.582306,1938878.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 14:00:00,51.4,11.8,0.024053454,5.071869,2159092.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 14:00:00,51.4,11.9,0.030222535,5.198822,2148048.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 14:00:00,51.3,11.8,0.02233982,5.101166,2244336.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 14:00:00,51.3,11.9,0.027436018,5.228119,2233272.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 15:00:00,51.4,11.8,0.024053454,4.108307,2244024.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 15:00:00,51.4,11.9,0.030222535,4.17276,2235780.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 15:00:00,51.3,11.8,0.02233982,4.1766663,2331036.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 15:00:00,51.3,11.9,0.027436018,4.23526,2322856.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 16:00:00,51.4,11.8,0.024038553,3.4529114,2244024.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 16:00:00,51.4,11.9,0.030237436,3.5017395,2235780.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 16:00:00,51.3,11.8,0.02233982,3.4236145,2331036.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 16:00:00,51.3,11.9,0.027436018,3.478302,2322856.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 17:00:00,51.4,11.8,0.024038553,2.7339783,2244024.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 17:00:00,51.4,11.9,0.030237436,2.792572,2235780.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 17:00:00,51.3,11.8,0.02233982,2.667572,2331036.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 17:00:00,51.3,11.9,0.027436018,2.745697,2322856.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 18:00:00,51.4,11.8,0.024038553,2.6227417,2244024.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 18:00:00,51.4,11.9,0.030237436,2.6969604,2235780.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 18:00:00,51.3,11.8,0.022757053,2.4762573,2331036.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 18:00:00,51.3,11.9,0.027614832,2.5758667,2322856.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 19:00:00,51.4,11.8,0.024038553,2.1481323,2244024.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 19:00:00,51.4,11.9,0.030237436,2.2633667,2235780.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 19:00:00,51.3,11.8,0.023204088,1.9528198,2331036.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 19:00:00,51.3,11.9,0.027793646,2.0758667,2322856.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 20:00:00,51.4,11.8,0.024038553,1.8239441,2244024.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 20:00:00,51.4,11.9,0.030237436,1.9391785,2235780.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 20:00:00,51.3,11.8,0.023204088,1.6676941,2331036.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 20:00:00,51.3,11.9,0.027793646,1.7829285,2322856.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 21:00:00,51.4,11.8,0.024038553,1.3251953,2244024.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 21:00:00,51.4,11.9,0.030237436,1.4482422,2235780.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 21:00:00,51.3,11.8,0.023204088,1.1923828,2331036.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 21:00:00,51.3,11.9,0.027793646,1.3173828,2322856.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 22:00:00,51.4,11.8,0.024038553,0.8585205,2244024.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 22:00:00,51.4,11.9,0.030237436,0.97961426,2235780.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 22:00:00,51.3,11.8,0.023204088,0.7550049,2331036.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 22:00:00,51.3,11.9,0.027793646,0.88391113,2322856.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,0 days 23:00:00,51.4,11.8,0.024038553,0.48660278,2244024.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,0 days 23:00:00,51.4,11.9,0.030237436,0.58621216,2235780.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,0 days 23:00:00,51.3,11.8,0.023204088,0.4260559,2331036.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,0 days 23:00:00,51.3,11.9,0.027793646,0.5354309,2322856.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-18,1 days 00:00:00,51.4,11.8,0.024467707,0.1532898,2244024.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-18,1 days 00:00:00,51.4,11.9,0.03066659,0.26461792,2235780.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-18,1 days 00:00:00,51.3,11.8,0.023633242,0.12008667,2331036.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-18,1 days 00:00:00,51.3,11.9,0.0282228,0.24313354,2322856.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-19,0 days 01:00:00,51.4,11.8,0.0,-0.15325928,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-19,0 days 01:00:00,51.4,11.9,0.0,-0.051696777,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-19,0 days 01:00:00,51.3,11.8,0.0,-0.17474365,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-19,0 days 01:00:00,51.3,11.9,0.0,-0.053649902,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-19,0 days 02:00:00,51.4,11.8,0.0,-0.32904053,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-19,0 days 02:00:00,51.4,11.9,0.0,-0.23724365,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-19,0 days 02:00:00,51.3,11.8,0.0,-0.32513428,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-19,0 days 02:00:00,51.3,11.9,0.0,-0.21380615,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-19,0 days 03:00:00,51.4,11.8,0.0,-0.34457397,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-19,0 days 03:00:00,51.4,11.9,0.0,-0.2684021,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-19,0 days 03:00:00,51.3,11.8,0.0,-0.3074646,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-19,0 days 03:00:00,51.3,11.9,0.0,-0.21762085,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-19,0 days 04:00:00,51.4,11.8,0.0,-0.32974243,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-19,0 days 04:00:00,51.4,11.9,0.0,-0.25942993,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-19,0 days 04:00:00,51.3,11.8,0.0,-0.2652893,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-19,0 days 04:00:00,51.3,11.9,0.0,-0.18521118,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-19,0 days 05:00:00,51.4,11.8,0.0,-0.075408936,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-19,0 days 05:00:00,51.4,11.9,0.0,-0.040252686,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-19,0 days 05:00:00,51.3,11.8,0.0,0.008575439,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-19,0 days 05:00:00,51.3,11.9,0.0,0.05545044,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-19,0 days 06:00:00,51.4,11.8,0.0,0.40792847,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-19,0 days 06:00:00,51.4,11.9,0.0,0.38253784,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-19,0 days 06:00:00,51.3,11.8,0.0,0.5368347,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-19,0 days 06:00:00,51.3,11.9,0.0,0.5270691,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-19,0 days 07:00:00,51.4,11.8,0.0,0.9217224,0.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-19,0 days 07:00:00,51.4,11.9,0.0,0.9451599,0.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-19,0 days 07:00:00,51.3,11.8,0.0,1.0232849,0.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-19,0 days 07:00:00,51.3,11.9,0.0,1.0603943,0.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-19,0 days 08:00:00,51.4,11.8,0.0,1.5404968,24122.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-19,0 days 08:00:00,51.4,11.9,0.0,1.589325,25436.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-19,0 days 08:00:00,51.3,11.8,0.0,1.6615906,24404.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-19,0 days 08:00:00,51.3,11.9,0.0,1.72995,25832.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-19,0 days 09:00:00,51.4,11.8,0.014074147,2.3995056,163154.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-19,0 days 09:00:00,51.4,11.9,0.009328127,2.4971619,170526.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-19,0 days 09:00:00,51.3,11.8,0.014737248,2.5108337,164116.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-19,0 days 09:00:00,51.3,11.9,0.009447336,2.6319275,172248.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-19,0 days 10:00:00,51.4,11.8,0.1064837,3.1024475,372332.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-19,0 days 10:00:00,51.4,11.9,0.07799268,3.2469788,384014.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-19,0 days 10:00:00,51.3,11.8,0.10479987,3.1649475,367126.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-19,0 days 10:00:00,51.3,11.9,0.076025724,3.3329163,380046.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-19,0 days 11:00:00,51.4,11.8,0.2469346,3.4499207,582586.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-19,0 days 11:00:00,51.4,11.9,0.20394474,3.6335144,596122.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-19,0 days 11:00:00,51.3,11.8,0.23661554,3.4928894,578118.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-19,0 days 11:00:00,51.3,11.9,0.19472092,3.690155,593286.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-19,0 days 12:00:00,51.4,11.8,0.37112832,3.747284,796602.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-19,0 days 12:00:00,51.4,11.9,0.32441318,3.9015808,815122.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-19,0 days 12:00:00,51.3,11.8,0.35113096,3.8000183,800940.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-19,0 days 12:00:00,51.3,11.9,0.3026724,3.9582214,821438.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-19,0 days 13:00:00,51.4,11.8,0.43147802,4.0816956,981010.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-19,0 days 13:00:00,51.4,11.9,0.39303303,4.198883,1003052.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-19,0 days 13:00:00,51.3,11.8,0.409171,4.152008,997718.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-19,0 days 13:00:00,51.3,11.9,0.36630034,4.273102,1020024.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-19,0 days 14:00:00,51.4,11.8,0.44953823,4.3352966,1110600.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-19,0 days 14:00:00,51.4,11.9,0.41517615,4.4427185,1128540.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-19,0 days 14:00:00,51.3,11.8,0.42819977,4.3821716,1131576.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-19,0 days 14:00:00,51.3,11.9,0.3887266,4.499359,1149232.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-19,0 days 15:00:00,51.4,11.8,0.45840442,4.0627136,1162992.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-19,0 days 15:00:00,51.4,11.9,0.42562187,4.177948,1180496.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-19,0 days 15:00:00,51.3,11.8,0.4399866,4.1115417,1183024.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-19,0 days 15:00:00,51.3,11.9,0.40237606,4.242401,1200128.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-19,0 days 16:00:00,51.4,11.8,0.47649443,3.9524536,1162992.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-19,0 days 16:00:00,51.4,11.9,0.4466325,4.065735,1180496.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-19,0 days 16:00:00,51.3,11.8,0.46673417,4.005188,1183024.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-19,0 days 16:00:00,51.3,11.9,0.4336834,4.132141,1200128.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-19,0 days 17:00:00,51.4,11.8,0.5096376,3.759491,1162992.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-19,0 days 17:00:00,51.4,11.9,0.486511,3.8786316,1180496.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-19,0 days 17:00:00,51.3,11.8,0.51291585,3.7868347,1183024.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-19,0 days 17:00:00,51.3,11.9,0.48853755,3.917694,1200128.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-19,0 days 18:00:00,51.4,11.8,0.5391121,3.551361,1162992.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-19,0 days 18:00:00,51.4,11.9,0.5238235,3.6685486,1180496.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-19,0 days 18:00:00,51.3,11.8,0.5536258,3.5767517,1183024.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-19,0 days 18:00:00,51.3,11.9,0.5392313,3.707611,1200128.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-19,0 days 19:00:00,51.4,11.8,0.54519176,3.0228577,1162992.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-19,0 days 19:00:00,51.4,11.9,0.532645,3.153717,1180496.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-19,0 days 19:00:00,51.3,11.8,0.5621493,3.0560608,1183024.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-19,0 days 19:00:00,51.3,11.9,0.55124164,3.214264,1200128.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-19,0 days 20:00:00,51.4,11.8,0.5494535,2.8680725,1162992.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-19,0 days 20:00:00,51.4,11.9,0.53881407,2.9950256,1180496.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-19,0 days 20:00:00,51.3,11.8,0.5684972,2.858307,1183024.0,0,0.0,50.0,lat51.3_lon11.8
2018-12-19,0 days 20:00:00,51.3,11.9,0.5600631,3.0184631,1200128.0,0,0.0,50.0,lat51.3_lon11.9
2018-12-19,0 days 21:00:00,51.4,11.8,0.5533576,2.646759,1162992.0,0,0.0,50.0,lat51.4_lon11.8
2018-12-19,0 days 21:00:00,51.4,11.9,0.54507256,2.8127747,1180496.0,0,0.0,50.0,lat51.4_lon11.9
2018-12-19,0 days 21:00:00,51.3,11.8,0.5739808,2.6389465,1183024.0,0,0.0,50.0,lat51.3_lon11.8
